word,language,count,pos,tsne_x,tsne_y
jot,en,1,NOUN,23.246687,25.67789
venison,en,2,NOUN,60.236996,-16.694654
imperfection,en,1,NOUN,35.930122,16.085703
quickness,en,1,NOUN,42.886112,19.525274
muslin,en,1,NOUN,57.072044,-2.8550646
demigod,en,1,NOUN,38.02102,-2.4845574
tillage,en,1,NOUN,51.740772,-21.805517
stratagem,en,1,NOUN,35.2898,34.406326
calmness,en,1,NOUN,36.115917,18.46923
digression,en,3,NOUN,26.70322,26.204987
bushel,en,1,NOUN,53.147633,-19.245975
casus,en,1,NOUN,85.80508,-3.2497563
nomine,en,1,NOUN,79.69178,2.4034333
artificer,en,3,NOUN,4.5292306,-1.7652097
pageantry,en,1,NOUN,33.737854,6.211051
sherbet,en,5,NOUN,55.813904,-18.856829
risque,en,1,NOUN,68.69982,-4.6359606
parishioner,en,1,NOUN,25.886406,-21.781115
nastiness,en,1,NOUN,32.715023,27.63722
catacomb,en,1,NOUN,31.625992,-23.312426
transubstantiation,en,2,NOUN,21.68432,-20.8116
deist,en,1,NOUN,19.15533,-23.121403
frailty,en,2,NOUN,41.465294,25.093554
partiality,en,4,NOUN,28.723816,33.591843
pasty,en,1,NOUN,56.752037,-17.110504
indiscretion,en,3,NOUN,33.476208,31.454243
jessamine,en,3,NOUN,52.7352,-30.162596
coquette,en,2,NOUN,69.05777,-6.6938434
particularity,en,2,NOUN,19.753649,29.239927
chaise,en,5,NOUN,71.087975,-7.383635
childbearing,en,1,NOUN,18.427769,-3.9783878
lank,en,1,NOUN,58.904766,6.4738083
parterre,en,2,NOUN,35.24952,-24.18112
abridgement,en,1,NOUN,27.477846,-11.679601
pacem,en,1,NOUN,79.23511,2.1402557
insigne,en,1,NOUN,85.18615,0.019842632
buffoon,en,1,NOUN,40.23158,10.427641
damask,en,4,NOUN,55.44502,-3.6434171
waggon,en,3,NOUN,44.436604,-25.86195
imputation,en,1,NOUN,25.217108,31.776659
preferment,en,2,NOUN,17.815071,-15.193116
affectation,en,5,NOUN,35.161236,25.054298
craw,en,1,NOUN,37.379017,-9.470774
distemper,en,5,NOUN,52.951427,23.426704
finery,en,3,NOUN,55.381596,-6.338914
pennyworth,en,1,NOUN,42.848927,2.2326257
endeavouring,en,1,NOUN,32.544853,21.729193
chambermaid,en,2,NOUN,20.933445,-8.683946
oppressor,en,1,NOUN,40.39882,34.896587
popery,en,1,NOUN,21.69513,-21.40669
phlegm,en,1,NOUN,54.600803,18.833612
contrivance,en,2,NOUN,34.089523,24.270826
pretension,en,1,NOUN,34.36363,25.304571
centum,en,2,NOUN,81.81691,2.6727185
honore,en,1,NOUN,76.64458,0.77124214
dishonour,en,1,NOUN,38.58353,28.660782
nostro,en,1,NOUN,78.8133,-1.9608563
exactness,en,1,NOUN,31.280933,23.176685
obstinacy,en,2,NOUN,34.89301,29.329544
liberality,en,1,NOUN,33.821575,20.650608
wench,en,1,NOUN,24.542088,-0.22479971
soldiery,en,1,NOUN,2.8048756,2.5644367
bather,en,1,NOUN,44.372196,-17.370209
abhorrence,en,1,NOUN,37.13765,28.969349
watermen,en,1,NOUN,13.871176,-12.577343
indolence,en,1,NOUN,38.1497,27.28661
cudgel,en,1,NOUN,61.798843,6.242705
seraglio,en,11,NOUN,36.86225,-34.699554
provinciale,en,1,NOUN,82.50756,-2.6630962
barbarity,en,1,NOUN,38.641266,34.98461
extremo,en,1,NOUN,76.43351,-1.4199833
cheerfulness,en,1,NOUN,35.99771,19.514782
ducat,en,3,NOUN,42.065994,4.138916
neatness,en,3,NOUN,36.319622,20.47998
swiftness,en,4,NOUN,42.566776,19.388302
gorget,en,1,NOUN,59.624508,0.1302014
impiety,en,1,NOUN,39.310646,26.231396
vivacity,en,6,NOUN,37.610023,19.354544
topaze,en,1,NOUN,11.35184,-12.85378
sublimity,en,1,NOUN,36.824986,17.070593
footmen,en,2,NOUN,14.859783,-13.922908
tippet,en,1,NOUN,58.670322,-0.5637306
smirk,en,1,NOUN,36.319256,25.55633
candour,en,1,NOUN,35.831886,21.366999
syren,en,1,NOUN,11.226347,-11.13975
suckle,en,2,NOUN,63.512234,-16.165045
prude,en,2,NOUN,38.88958,23.985617
cadi,en,3,NOUN,77.28738,-6.1009274
censer,en,1,NOUN,31.880505,-21.276798
plebe,en,1,NOUN,80.67937,-4.154788
sexe,en,1,NOUN,69.568726,-4.739838
bason,en,2,NOUN,54.076847,-32.320015
ubique,en,1,NOUN,82.37445,5.2698216
ingratitude,en,1,NOUN,37.7208,27.961855
propter,en,1,NOUN,80.63839,2.221522
tragedian,en,1,NOUN,33.061466,-10.882193
dauber,en,1,NOUN,47.897495,-17.910648
furrier,en,1,NOUN,41.879246,-7.410918
gild,en,2,NOUN,31.006233,-25.265125
voiture,en,3,NOUN,70.99526,-7.188459
wenche,en,2,NOUN,24.480976,0.058160935
ravelin,en,2,NOUN,27.987041,-30.655182
truncheon,en,1,NOUN,61.704983,6.3607216
trencher,en,1,NOUN,52.645256,-6.9659524
spahis,en,1,NOUN,5.3653455,1.8509955
husbandman,en,1,NOUN,16.643848,-12.599884
marito,en,1,NOUN,79.433556,-3.0477412
equestris,en,1,NOUN,86.62335,1.1275281
tamen,en,1,NOUN,78.88708,0.8875533
seasickness,en,1,NOUN,50.3128,22.890932
scruple,en,8,NOUN,36.919537,24.121273
embroiderer,en,1,NOUN,55.57172,-4.7351484
coachmen,en,1,NOUN,14.539551,-13.175208
impudence,en,4,NOUN,36.638382,24.70295
plebis,en,1,NOUN,84.44754,-3.1111805
footstep,en,1,NOUN,48.773975,5.814766
civitatis,en,1,NOUN,81.72778,1.3446707
jonquil,en,2,NOUN,58.35739,-25.149364
utilis,en,1,NOUN,86.23054,1.8255281
hovel,en,2,NOUN,39.16222,-13.614597
senatore,en,2,NOUN,80.83495,-3.5150506
osier,en,1,NOUN,60.045372,-25.939163
bashaw,en,1,NOUN,56.428856,-32.75298
schismatics,en,1,NOUN,22.140736,-22.71031
equipage,en,4,NOUN,5.8124924,1.4391351
salver,en,1,NOUN,40.7495,-17.939934
ladyship,en,12,NOUN,22.625923,-9.770582
footstool,en,1,NOUN,49.53638,5.3744693
baluster,en,1,NOUN,37.17371,-25.279465
crape,en,4,NOUN,59.93073,-25.557133
entreaty,en,1,NOUN,-2.4485617,21.667618
virorum,en,1,NOUN,83.019035,1.0589021
reprobate,en,1,NOUN,29.721743,21.268494
habitant,en,1,NOUN,72.548035,0.32079712
wretchedness,en,2,NOUN,40.48272,26.14036
virum,en,1,NOUN,81.237366,4.0759926
mildness,en,1,NOUN,37.302387,20.774405
fidem,en,1,NOUN,80.22913,3.3026123
felucca,en,1,NOUN,11.305565,-12.6949625
illum,en,1,NOUN,81.172,3.9348435
barrenness,en,1,NOUN,40.98107,24.196247
vobis,en,3,NOUN,79.964806,2.1566138
plunderer,en,1,NOUN,36.281643,35.085144
sodalis,en,1,NOUN,86.416565,1.748078
bigness,en,1,NOUN,38.200413,21.984045
epithalamium,en,2,NOUN,82.10761,-7.4603286
partem,en,1,NOUN,80.57382,1.7677356
hazle,en,1,NOUN,51.93801,-30.784456
largeness,en,1,NOUN,38.659237,21.524101
husbandmen,en,1,NOUN,16.476063,-12.710649
sardonyx,en,1,NOUN,41.1852,-20.663809
suae,en,1,NOUN,82.88155,2.0422084
hankering,en,1,NOUN,45.901688,26.278852
sweetmeat,en,2,NOUN,57.673492,-18.860926
consulari,en,1,NOUN,84.5109,-2.0679681
provinciae,en,1,NOUN,82.993805,-1.4403927
gulph,en,1,NOUN,51.184612,-30.872145
inconstancy,en,1,NOUN,40.883434,22.04242
nicety,en,1,NOUN,32.36548,24.222872
dulness,en,3,NOUN,35.99046,19.570421
prudery,en,1,NOUN,38.82634,24.034237
giddiness,en,1,NOUN,39.606247,20.133661
quidem,en,5,NOUN,80.70883,2.8765473
tribuno,en,1,NOUN,82.725136,-4.1274314
mountebank,en,1,NOUN,40.419704,9.7653885
reprobation,en,1,NOUN,29.543509,21.10508
auctore,en,1,NOUN,81.46166,0.46794105
dignitatis,en,1,NOUN,81.85438,1.4109265
gloriae,en,1,NOUN,84.52452,1.3936834
commonalty,en,1,NOUN,16.923183,-14.001
affability,en,2,NOUN,35.44345,20.586967
ambassadress,en,6,NOUN,5.5466433,-11.01165
ragout,en,1,NOUN,58.58537,-16.870455
baseness,en,1,NOUN,37.70925,22.308113
annorum,en,1,NOUN,83.22623,1.0804536
montem,en,1,NOUN,78.430214,-0.51500255
perquisite,en,2,NOUN,40.97399,7.2325625
notae,en,1,NOUN,84.35404,2.1603568
insensibility,en,1,NOUN,35.211163,26.151924
solidum,en,1,NOUN,86.54516,-0.48494938
exercitus,en,1,NOUN,82.853485,-0.20929508
domum,en,1,NOUN,82.91282,2.656945
follie,en,2,NOUN,67.630295,-5.6500926
drub,en,1,NOUN,27.281256,-26.333258
superfluity,en,1,NOUN,33.420383,26.631853
bonorum,en,1,NOUN,83.2858,0.9917174
publice,en,1,NOUN,81.416084,-0.5824279
granate,en,1,NOUN,49.841442,-8.876954
postilion,en,1,NOUN,74.113945,-3.7448823
bagnio,en,6,NOUN,36.737984,-34.611656
nosegay,en,1,NOUN,54.556923,0.09346058
merchandize,en,2,NOUN,25.11618,3.520634
expence,en,10,NOUN,42.13912,5.5345454
nostris,en,1,NOUN,85.44017,1.7267616
loadstone,en,1,NOUN,44.28146,-25.374327
kisse,en,1,NOUN,27.383955,-4.0969715
besieger,en,1,NOUN,3.5655367,4.7684336
buffaloe,en,2,NOUN,61.871193,-14.956684
alcoran,en,3,NOUN,77.8122,-6.504442
fourscore,en,1,NOUN,42.819885,15.140339
tresse,en,4,NOUN,69.66525,-6.664334
pacquet,en,2,NOUN,69.219444,-8.168754
cogitation,en,1,NOUN,28.787912,26.324278
ornare,en,1,NOUN,79.091034,0.37310535
utilitate,en,1,NOUN,82.43377,3.6551533
flambeaux,en,1,NOUN,70.04517,-6.0138607
importunity,en,2,NOUN,16.655416,40.074097
pierc,en,1,NOUN,61.29912,11.137828
twelvemonth,en,2,NOUN,12.434763,8.110892
suorum,en,1,NOUN,83.06691,0.84508026
officiousness,en,1,NOUN,33.055386,27.521645
civitatem,en,1,NOUN,81.36402,1.3501161
littleness,en,1,NOUN,38.88297,21.266966
signior,en,19,NOUN,74.62976,-3.4247367
gypsie,en,1,NOUN,24.47115,-3.4921756
sattin,en,4,NOUN,57.49718,-32.546604
refection,en,1,NOUN,29.24607,-25.283371
majore,en,2,NOUN,77.34948,0.37120607
provinciarum,en,1,NOUN,82.9114,-1.3334879
termino,en,1,NOUN,79.1203,-3.3060243
raillery,en,3,NOUN,71.27409,-7.8408294
heathenish,en,2,NOUN,39.19414,26.10347
facultate,en,1,NOUN,81.82168,-0.53617734
turkie,en,1,NOUN,47.463505,-3.1386087
postquam,en,3,NOUN,80.73367,1.2945251
honoribus,en,1,NOUN,82.057106,0.42203072
meae,en,1,NOUN,85.28889,2.0116637
ribband,en,1,NOUN,60.4546,-0.10221247
conveniency,en,8,NOUN,23.357847,40.79696
provinciali,en,1,NOUN,82.52751,-2.6067603
provideo,en,1,NOUN,9.209085,28.283482
ratafia,en,1,NOUN,58.077522,-19.837753
statim,en,1,NOUN,80.35495,0.4874469
tailly,en,1,NOUN,69.45473,-8.666546
primam,en,2,NOUN,80.72159,0.06025247
experimento,en,1,NOUN,76.04002,-1.5115288
sprightliness,en,1,NOUN,36.42251,20.346176
magnas,en,1,NOUN,76.23994,2.5584834
creato,en,1,NOUN,78.52179,-2.145881
effendis,en,1,NOUN,78.42588,-7.8865786
janizary,en,19,NOUN,46.942364,30.212183
otherway,en,1,NOUN,19.887316,22.862995
masquing,en,1,NOUN,34.468174,-2.5666695
potior,en,1,NOUN,86.63948,3.718251
tergo,en,1,NOUN,81.82425,-1.9959728
reditum,en,1,NOUN,82.4746,0.6854557
plusquam,en,1,NOUN,80.48717,1.0266149
miserabili,en,1,NOUN,79.78378,-2.3117936
consulibus,en,1,NOUN,82.19694,0.17162447
journy,en,1,NOUN,69.2792,-8.763287
coloniarum,en,1,NOUN,83.80218,0.7976348
bramin,en,1,NOUN,61.872635,-26.22565
farewel,en,1,NOUN,25.987022,-6.9026775
ravisher,en,1,NOUN,25.753698,-4.897478
traineau,en,1,NOUN,69.49089,-7.9116254
seraskier,en,2,NOUN,37.69444,-36.902885
digito,en,1,NOUN,-11.0130205,52.799038
loyality,en,1,NOUN,40.959335,32.60341
translatum,en,1,NOUN,85.67105,-0.857568
portress,en,1,NOUN,26.412811,-29.77235
cloath,en,2,NOUN,59.011482,-2.017733
recompence,en,1,NOUN,42.034286,5.7657557
quakery,en,1,NOUN,19.42969,-24.03503
hereabout,en,1,NOUN,26.25138,34.106834
colonade,en,1,NOUN,35.536274,-24.612196
landskip,en,1,NOUN,24.308056,0.69546396
chusing,en,1,NOUN,28.42867,27.83423
relick,en,6,NOUN,55.176056,-32.600864
dervise,en,4,NOUN,39.092064,-37.21608
consulatum,en,1,NOUN,85.59076,-1.3089894
censurae,en,1,NOUN,84.01476,1.8287497
florem,en,1,NOUN,79.57333,0.87767076
distributum,en,1,NOUN,83.69201,-0.86994696
oceanum,en,1,NOUN,86.39477,-1.2287066
ornamentum,en,1,NOUN,84.059944,3.224718
valentius,en,1,NOUN,84.54438,-4.6247735
cervice,en,1,NOUN,55.492325,14.081823
pagod,en,1,NOUN,38.528698,-4.675015
nobilissimum,en,1,NOUN,84.98369,-0.054972857
consulare,en,1,NOUN,84.7286,-1.861306
venien,en,1,NOUN,78.22415,3.6609852
methink,en,1,NOUN,21.046335,25.769138
incretus,en,1,NOUN,86.2749,2.0465453
reliquis,en,1,NOUN,82.29045,2.03043
est,fr,1,NOUN,-29.722275,38.05832
été,fr,12,NOUN,-29.960829,37.779877
an,fr,42,NOUN,-16.722923,37.392284
naissance,fr,6,NOUN,-27.005556,-36.719402
fait,fr,5,NOUN,-32.363396,38.499878
nom,fr,22,NOUN,-8.550173,43.313347
lieu,fr,34,NOUN,-26.998142,-36.91533
commune,fr,1,NOUN,-27.577581,-41.56375
ville,fr,121,NOUN,-25.773655,-38.934975
date,fr,1,NOUN,-15.476097,35.738663
pays,fr,82,NOUN,-1.041398,-15.107979
source,fr,2,NOUN,-34.40108,-42.438053
titre,fr,10,NOUN,-17.034412,-9.278986
monde,fr,59,NOUN,-3.4459064,11.556535
nord,fr,3,NOUN,-25.517414,-41.966984
liste,fr,5,NOUN,-2.7408733,42.78956
partie,fr,39,NOUN,-32.42352,38.80165
article,fr,5,NOUN,-50.33131,29.004951
guerre,fr,10,NOUN,-4.931879,13.142573
saison,fr,3,NOUN,-3.2944,3.2261624
fin,fr,23,NOUN,-22.121574,34.830296
vers,fr,26,NOUN,-17.703033,-36.548653
année,fr,14,NOUN,-17.051579,37.299007
temps,fr,1,NOUN,-24.963322,35.789417
histoire,fr,18,NOUN,-16.170212,-4.591027
joueur,fr,1,NOUN,-5.39498,1.9156194
tour,fr,25,NOUN,-16.820244,-31.557913
mort,fr,28,NOUN,-27.022108,-36.288383
pierre,fr,29,NOUN,-39.50309,-19.903973
région,fr,1,NOUN,-26.151953,-40.787277
fois,fr,38,NOUN,-18.30265,35.499287
septembre,fr,1,NOUN,-15.944266,40.265923
état,fr,26,NOUN,-1.4084309,-20.90815
église,fr,34,NOUN,-22.776176,-21.136503
place,fr,18,NOUN,-11.403484,20.141672
famille,fr,20,NOUN,-0.3329913,-24.7479
général,fr,41,NOUN,-10.327312,-20.828512
politique,fr,2,NOUN,-10.09941,-16.035734
décembre,fr,1,NOUN,-15.894668,40.29501
août,fr,1,NOUN,-15.943587,40.28483
prix,fr,16,NOUN,-6.914082,9.660416
nouvelle,fr,21,NOUN,-26.525537,31.21733
février,fr,1,NOUN,-15.877611,40.314007
ligne,fr,1,NOUN,-19.507221,-42.882988
suite,fr,12,NOUN,-28.881746,29.663136
image,fr,9,NOUN,-0.87541854,36.939583
vie,fr,23,NOUN,-21.875591,13.067996
lien,fr,1,NOUN,-51.05274,28.446987
page,fr,1,NOUN,-50.17672,29.145573
centre,fr,1,NOUN,-23.866493,-38.285717
cours,fr,8,NOUN,-31.90098,-43.33267
village,fr,19,NOUN,-27.966139,-40.97389
nombre,fr,37,NOUN,-37.199276,39.147514
or,fr,33,NOUN,-10.74887,3.5097928
coupe,fr,1,NOUN,-4.3250313,4.4751782
homme,fr,81,NOUN,-10.592226,-15.918223
société,fr,5,NOUN,-10.003318,24.430487
cas,fr,20,NOUN,-31.896471,32.862305
jeu,fr,5,NOUN,-15.305559,-12.442157
genre,fr,10,NOUN,-62.160465,23.905014
musique,fr,12,NOUN,-26.725653,-6.76556
fils,fr,16,NOUN,-9.308768,-11.791502
roi,fr,37,NOUN,-4.885103,-13.113017
parti,fr,9,NOUN,-9.5009165,-16.100954
jour,fr,75,NOUN,-19.180052,38.220898
forme,fr,13,NOUN,-41.64137,22.32022
origine,fr,1,NOUN,-34.65145,36.500675
ordre,fr,18,NOUN,-7.627739,6.480864
château,fr,10,NOUN,-26.342216,-30.624943
école,fr,2,NOUN,-13.761324,0.24060194
part,fr,18,NOUN,-23.4216,23.249855
rue,fr,24,NOUN,-24.357582,-34.51841
chef,fr,4,NOUN,-9.551781,-21.419968
exemple,fr,11,NOUN,-32.01902,32.95039
rapport,fr,4,NOUN,-33.866905,33.218742
art,fr,16,NOUN,-13.412596,-29.873714
point,fr,156,NOUN,-2.9528768,35.772434
compte,fr,5,NOUN,-36.264294,38.240475
armée,fr,8,NOUN,-11.628555,-22.071346
eau,fr,23,NOUN,-31.910744,-42.992153
projet,fr,8,NOUN,4.8331795,35.300854
province,fr,1,NOUN,-26.874546,-40.185066
maison,fr,74,NOUN,-25.000652,-32.056095
demande,fr,1,NOUN,-21.975702,21.138199
fonction,fr,4,NOUN,-19.816286,25.27993
membre,fr,1,NOUN,0.764345,-10.58797
droit,fr,6,NOUN,-18.285698,10.549525
mois,fr,20,NOUN,-17.329695,37.617546
république,fr,1,NOUN,0.7417073,-18.620653
service,fr,10,NOUN,-0.5982902,14.976979
langue,fr,23,NOUN,-15.960264,-19.571468
gouvernement,fr,7,NOUN,-6.1850743,-18.528286
argent,fr,33,NOUN,-10.733485,3.5823205
style,fr,2,NOUN,-5.0292478,-39.342575
face,fr,2,NOUN,-9.582116,17.77359
ministre,fr,6,NOUN,-6.199585,-18.792688
théâtre,fr,5,NOUN,-30.958717,-7.079358
scène,fr,7,NOUN,-31.155228,-7.1862416
auteur,fr,10,NOUN,-18.592865,-7.032286
reste,fr,33,NOUN,-29.46906,38.233807
seconde,fr,2,NOUN,-5.0623956,13.264593
âge,fr,8,NOUN,-7.6794543,3.3102868
effet,fr,18,NOUN,-30.282759,29.166004
espèce,fr,10,NOUN,-62.52631,23.568815
raison,fr,8,NOUN,-29.490627,28.271044
modèle,fr,2,NOUN,-51.854145,27.597034
travail,fr,6,NOUN,-23.28862,27.065586
femme,fr,157,NOUN,-10.625182,-8.236691
terre,fr,18,NOUN,-44.76583,-26.008144
allemand,fr,10,NOUN,-46.12371,-46.562458
porte,fr,22,NOUN,-17.134123,5.7310214
bataille,fr,4,NOUN,-7.414942,14.122308
corps,fr,25,NOUN,-12.99738,-22.038815
route,fr,19,NOUN,-19.370993,-41.47531
royaume,fr,4,NOUN,-1.8182911,-13.809866
bronze,fr,2,NOUN,-10.313628,4.02209
livre,fr,11,NOUN,-20.380775,-5.6323295
haut,fr,17,NOUN,-34.481136,-35.749317
fille,fr,34,NOUN,-10.07975,-8.896134
but,fr,1,NOUN,-23.613493,30.152563
tête,fr,45,NOUN,-59.165104,-3.4674578
territoire,fr,2,NOUN,-26.6215,-41.30686
union,fr,3,NOUN,-3.8615348,16.836075
construction,fr,2,NOUN,-26.62616,-28.231377
ligue,fr,1,NOUN,-3.9979882,4.0988164
chanson,fr,3,NOUN,-25.300812,-4.3045397
poste,fr,8,NOUN,-7.2104745,-21.803007
culture,fr,1,NOUN,-14.419839,4.2637177
empire,fr,14,NOUN,-3.5374346,-11.461237
loi,fr,14,NOUN,-17.710938,15.287297
côté,fr,46,NOUN,-18.009777,-35.024395
mer,fr,19,NOUN,-34.285156,-30.106846
vue,fr,13,NOUN,-2.907322,36.11803
mère,fr,1,NOUN,-10.750827,-9.388318
acteur,fr,5,NOUN,-29.646116,-9.199933
recherche,fr,3,NOUN,-25.360037,24.747833
directeur,fr,1,NOUN,-8.483312,-20.882889
bois,fr,21,NOUN,-56.826122,-20.490292
retour,fr,11,NOUN,-21.305517,32.1776
principale,fr,1,NOUN,-63.487446,-4.509511
terme,fr,3,NOUN,-38.65838,24.468105
révolution,fr,1,NOUN,-0.29038462,8.823333
objet,fr,7,NOUN,-31.884277,21.485376
question,fr,6,NOUN,-30.977165,22.357714
plan,fr,1,NOUN,-3.6947138,36.370693
médaille,fr,7,NOUN,-10.231674,4.1083465
écrivain,fr,3,NOUN,-18.048885,-6.652639
compagnie,fr,7,NOUN,-9.9932995,24.42916
italien,fr,8,NOUN,-46.136917,-46.24754
parc,fr,1,NOUN,-21.315771,-35.113598
mouvement,fr,1,NOUN,-43.75884,38.646904
moyen,fr,8,NOUN,-7.6879334,3.3252916
peintre,fr,2,NOUN,-13.758762,-28.483212
voix,fr,5,NOUN,-24.172152,-6.347079
district,fr,1,NOUN,-26.433325,-40.30392
pont,fr,9,NOUN,-30.22261,-28.738781
air,fr,46,NOUN,3.1279247,-23.184034
sein,fr,4,NOUN,-3.2563841,-0.39684525
milieu,fr,18,NOUN,-31.551895,41.143063
gauche,fr,2,NOUN,-14.448817,-36.990917
action,fr,2,NOUN,-10.282879,32.09523
victoire,fr,4,NOUN,-8.223365,15.889245
durée,fr,1,NOUN,-23.591175,36.744816
sens,fr,9,NOUN,-37.393967,24.60577
personne,fr,53,NOUN,-40.74493,20.545092
rencontre,fr,1,NOUN,-7.7520413,-1.2090763
quartier,fr,3,NOUN,-24.72517,-34.882168
honneur,fr,32,NOUN,-10.335011,6.533248
cause,fr,17,NOUN,-29.4595,28.27666
journal,fr,1,NOUN,-21.359438,46.71047
taille,fr,14,NOUN,-43.30774,26.857735
sujet,fr,35,NOUN,-31.362556,21.40851
croix,fr,4,NOUN,-20.405643,-20.292942
joue,fr,2,NOUN,-5.154943,2.7047167
moment,fr,8,NOUN,-25.269205,34.511696
chapelle,fr,2,NOUN,-22.483889,-21.202106
russe,fr,3,NOUN,-43.177246,-47.705597
abord,fr,12,NOUN,-27.076637,33.15034
monument,fr,2,NOUN,-20.58975,-25.046593
classe,fr,1,NOUN,-1.0589964,-0.34490612
droite,fr,2,NOUN,-14.452878,-36.99642
espace,fr,2,NOUN,-26.108938,40.549843
fer,fr,2,NOUN,-20.11447,-41.308662
activité,fr,1,NOUN,-23.288908,25.96345
cadre,fr,2,NOUN,-25.692892,39.577133
lac,fr,1,NOUN,-32.243587,-40.96396
cour,fr,61,NOUN,-9.340934,-25.781965
adresse,fr,2,NOUN,-27.855885,-42.16537
nature,fr,17,NOUN,-12.043175,29.120132
plupart,fr,3,NOUN,-35.06616,40.406387
dame,fr,32,NOUN,-22.331972,-20.756784
mesure,fr,2,NOUN,-42.719147,27.830227
force,fr,6,NOUN,-23.78325,18.295906
couleur,fr,23,NOUN,-62.619804,-13.7238035
collection,fr,6,NOUN,8.578119,-36.781746
capitale,fr,4,NOUN,-25.628124,-38.971428
côte,fr,1,NOUN,-26.0838,-43.87542
façon,fr,9,NOUN,-40.85777,21.870394
combat,fr,2,NOUN,-7.5330977,13.778304
passage,fr,8,NOUN,-10.375322,11.108897
entrée,fr,4,NOUN,-10.320217,11.109055
présence,fr,2,NOUN,-31.480795,35.24936
course,fr,2,NOUN,-17.942568,-40.884773
ceinture,fr,8,NOUN,-63.439083,-4.5521116
tableau,fr,18,NOUN,-6.516114,36.819218
maître,fr,16,NOUN,-31.888481,-16.365501
marque,fr,13,NOUN,-6.740551,25.35342
intérieur,fr,1,NOUN,-28.48973,40.520386
qualité,fr,29,NOUN,-37.97269,27.157803
patrimoine,fr,1,NOUN,-13.645971,4.2289076
com,fr,1,NOUN,-55.55055,26.057589
tours,fr,1,NOUN,-16.827757,-31.555664
nuit,fr,25,NOUN,-21.015894,39.056156
prise,fr,2,NOUN,-20.166029,24.548948
vitesse,fr,2,NOUN,-42.040894,29.616894
chemin,fr,8,NOUN,-20.007723,-41.423145
avis,fr,2,NOUN,-29.016357,18.210844
salle,fr,12,NOUN,-20.519669,-30.8396
carte,fr,1,NOUN,0.08531189,40.191
travers,fr,4,NOUN,-39.8792,36.012302
valeur,fr,2,NOUN,-38.12302,30.224113
palais,fr,32,NOUN,-24.521967,-31.190527
situation,fr,7,NOUN,-28.666237,26.095762
vallée,fr,4,NOUN,-30.64758,-39.065445
occasion,fr,26,NOUN,-17.692095,34.335125
chambre,fr,44,NOUN,-8.795769,-26.449137
glace,fr,4,NOUN,10.986293,-3.3077657
mot,fr,24,NOUN,-38.65648,24.349865
main,fr,24,NOUN,-55.072315,-0.2128807
assemblée,fr,10,NOUN,-6.6876497,-17.080843
hôtel,fr,5,NOUN,-23.990713,-31.61294
catholique,fr,3,NOUN,-26.81299,-16.393036
campagne,fr,13,NOUN,-0.012487881,11.790941
traduction,fr,7,NOUN,-20.146156,-4.4055758
départ,fr,7,NOUN,-21.308058,32.37398
choix,fr,1,NOUN,-29.168528,34.13572
coup,fr,13,NOUN,-53.261536,0.08993392
enfant,fr,11,NOUN,-14.366392,-8.78524
défense,fr,2,NOUN,-2.2323759,-3.5273385
vice,fr,6,NOUN,-7.389422,-20.160658
hiver,fr,12,NOUN,-14.434938,38.05897
fondation,fr,1,NOUN,8.296297,-2.1421633
cœur,fr,11,NOUN,-50.274918,15.632251
bâtiment,fr,6,NOUN,-24.015585,-29.62062
amour,fr,23,NOUN,-36.03899,5.064417
mont,fr,8,NOUN,-35.41414,-36.402058
science,fr,5,NOUN,-18.136562,1.1014736
traité,fr,1,NOUN,-4.587525,20.000513
idée,fr,28,NOUN,-28.235477,22.497929
littérature,fr,1,NOUN,-20.596592,-3.5304437
sol,fr,1,NOUN,-46.812702,-24.628828
chaîne,fr,2,NOUN,-35.47141,-38.579002
ouvrage,fr,7,NOUN,-20.288843,-5.5917463
ex,fr,3,NOUN,-74.870636,12.692318
fond,fr,5,NOUN,-41.899307,-24.112291
mode,fr,17,NOUN,-27.349852,30.675714
original,fr,2,NOUN,-17.059294,-9.264854
espagnol,fr,4,NOUN,-46.141235,-46.06437
composition,fr,3,NOUN,0.87173504,-38.330997
garde,fr,12,NOUN,-12.978052,-21.814943
comédie,fr,6,NOUN,-31.689064,-6.6590424
empereur,fr,46,NOUN,-4.193028,-11.052066
capitaine,fr,6,NOUN,-11.43092,-21.135164
commission,fr,6,NOUN,-0.24246684,-8.749485
présent,fr,48,NOUN,-31.166492,35.921535
taux,fr,1,NOUN,-35.622288,32.401436
architecture,fr,10,NOUN,-11.554483,-31.013006
transport,fr,5,NOUN,-13.62105,10.320813
sort,fr,1,NOUN,-26.010494,-3.8624065
pièce,fr,14,NOUN,-31.734737,-7.4614587
pratique,fr,1,NOUN,-20.66957,27.8464
usage,fr,45,NOUN,-21.481205,28.342468
secrétaire,fr,1,NOUN,-7.624028,-20.014042
chose,fr,49,NOUN,-40.757336,21.183392
accès,fr,1,NOUN,-10.309846,11.126214
marché,fr,9,NOUN,-11.197465,21.292603
charge,fr,1,NOUN,-20.145792,24.86462
économie,fr,1,NOUN,-14.2841215,6.674828
longueur,fr,4,NOUN,-43.571068,28.190697
arrivée,fr,8,NOUN,-21.331858,32.437813
protection,fr,5,NOUN,-12.688737,27.361248
commerce,fr,12,NOUN,-13.818553,7.7164993
parties,fr,1,NOUN,-32.523575,39.211964
fiction,fr,1,NOUN,-18.261787,1.2295383
